,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
128,2007-05-30 00:00,1.0739,1.07585,1.06865,1.0733,610623,-0.000559,0.000118,1.07857,1.0782,1.076747,1.073117,1.09277,1.090575,1.086142,1.073788,1.114152,1.110709,1.101317,1.080618,1.141342,1.129878,1.123982,1.084445,-0.011327,-95.386639,12.077922,17.33585,-2.388228,-1.034263,-26.361929,1.106594,1.079878,1.093236
129,2007-05-31 00:00,1.0733,1.0746,1.06655,1.0696,513743,-0.003447,0.000157,1.076037,1.075743,1.074184,1.070031,1.090985,1.088578,1.083935,1.071867,1.112375,1.109097,1.09957,1.078663,1.140196,1.128685,1.122561,1.082493,-0.011626,-92.277893,7.672956,14.492986,-1.736334,-1.063413,-26.964633,1.104901,1.078186,1.091543
130,2007-06-01 00:00,1.06939,1.071,1.0598,1.0607,473141,-0.008126,0.000237,1.072803,1.071445,1.069802,1.064121,1.088759,1.085923,1.081051,1.069088,1.110415,1.107199,1.097544,1.076401,1.138992,1.127338,1.120987,1.080444,-0.012438,-105.238201,1.969365,9.959842,-2.67468,-1.140184,-27.649116,1.102785,1.07607,1.089427
131,2007-06-03 00:00,1.06084,1.0616,1.0604,1.0613,22581,0.000434,0.000531,1.069712,1.068546,1.066515,1.059545,1.086244,1.083578,1.078436,1.06604,1.10862,1.105399,1.095618,1.073958,1.137786,1.126031,1.119448,1.078335,-0.012885,-103.195918,3.731343,12.098527,-2.166298,-1.183484,-28.41657,1.10035,1.073634,1.086992
132,2007-06-04 00:00,1.0612,1.062,1.0548,1.05825,494111,-0.00278,0.000146,1.066167,1.065605,1.06324,1.05689,1.083642,1.081165,1.075769,1.062769,1.106763,1.10355,1.093642,1.071332,1.136521,1.124689,1.117873,1.076163,-0.013331,-103.829012,9.801136,10.619096,-2.64579,-1.227014,-29.287384,1.097669,1.070954,1.084311
133,2007-06-05 00:00,1.0584,1.0637,1.0562,1.06222,492616,0.003609,0.000152,1.064228,1.064638,1.062113,1.058286,1.081208,1.079361,1.073729,1.06013,1.104992,1.101929,1.091896,1.068738,1.135314,1.123452,1.116402,1.074,-0.013212,-87.257896,21.169757,24.487317,-1.918744,-1.218072,-30.167633,1.095166,1.06845,1.081808
134,2007-06-06 00:00,1.0621,1.06335,1.0561,1.0588,720797,-0.003107,0.000101,1.061812,1.06297,1.060562,1.059214,1.078828,1.077403,1.071595,1.057933,1.103108,1.100238,1.090084,1.066145,1.134183,1.122171,1.114887,1.071833,-0.013241,-87.69054,11.730205,21.215345,-2.396755,-1.222906,-31.06171,1.092735,1.066019,1.079377
135,2007-06-07 00:00,1.0588,1.0665,1.0562,1.06125,482965,0.002314,0.000213,1.06042,1.062478,1.060401,1.060237,1.076943,1.075865,1.069921,1.056451,1.101398,1.098709,1.088443,1.063691,1.133062,1.120965,1.113443,1.069715,-0.012917,-73.257358,18.914956,29.051443,-1.745209,-1.194775,-31.886389,1.09076,1.064044,1.077402
136,2007-06-08 00:00,1.06115,1.0713,1.05945,1.0606,637124,-0.000518,0.000186,1.060403,1.061942,1.060453,1.06065,1.074843,1.074411,1.068365,1.055566,1.099808,1.097214,1.086843,1.061408,1.131913,1.11977,1.112008,1.067658,-0.012568,-59.624933,18.012422,28.193032,-1.782655,-1.164144,-32.633411,1.088854,1.062138,1.075496
137,2007-06-10 00:00,1.061,1.0625,1.0605,1.0623,11668,0.001225,0.001714,1.06057,1.062044,1.060995,1.061608,1.07298,1.073257,1.06717,1.055363,1.098365,1.095845,1.085372,1.059395,1.130861,1.118632,1.110629,1.065698,-0.012016,-69.873828,23.291925,34.071748,-1.595153,-1.114322,-33.286902,1.086913,1.060197,1.073555
138,2007-06-11 00:00,1.0623,1.0635,1.05874,1.0595,402465,-0.002636,0.000118,1.060778,1.061317,1.060689,1.06107,1.07153,1.071947,1.065886,1.055425,1.096807,1.09442,1.083848,1.05757,1.129798,1.117461,1.109216,1.063814,-0.01167,-72.783458,16.376307,29.484368,-1.336313,-1.08362,-33.854683,1.08534,1.058625,1.071982
139,2007-06-12 00:00,1.05916,1.068,1.05882,1.06715,462089,0.007544,0.000199,1.0616,1.062984,1.06251,1.063564,1.070395,1.07149,1.065469,1.056522,1.095389,1.09335,1.082685,1.056171,1.128841,1.116464,1.107976,1.062099,-0.010655,-46.312278,43.031359,50.496073,-0.572999,-0.990086,-34.165536,1.084105,1.057389,1.070747
140,2007-06-13 00:00,1.06725,1.0739,1.0647,1.0676,760481,0.000328,0.000121,1.063067,1.064303,1.064224,1.067009,1.069535,1.07112,1.065203,1.058378,1.094104,1.092341,1.081595,1.055163,1.127887,1.115497,1.106763,1.060557,-0.009703,-19.057442,44.599303,51.477411,-0.186986,-0.902149,-34.132551,1.083255,1.05654,1.069898
141,2007-06-14 00:00,1.06721,1.069,1.06465,1.0678,626371,0.000553,6.9e-05,1.064158,1.065302,1.065576,1.069108,1.068574,1.070804,1.065038,1.060585,1.092836,1.091378,1.080564,1.054514,1.126929,1.114552,1.105573,1.059178,-0.008831,-29.491822,61.75772,51.965722,0.669369,-0.821468,-33.765814,1.082317,1.055601,1.068959
142,2007-06-15 00:00,1.0679,1.06895,1.0603,1.0676,559996,-0.000281,0.000154,1.065325,1.065958,1.06656,1.069074,1.067804,1.070498,1.064945,1.062818,1.091622,1.090446,1.079574,1.054166,1.12596,1.113623,1.104398,1.057947,-0.008062,-40.583825,64.646465,51.369232,0.593612,-0.750382,-33.148592,1.081379,1.054663,1.068021
143,2007-06-17 00:00,1.0667,1.0687,1.06656,1.0668,14350,9.4e-05,0.001491,1.066075,1.066199,1.066981,1.067915,1.066905,1.070146,1.064849,1.064639,1.090384,1.089518,1.0786,1.054059,1.124929,1.112695,1.103227,1.056842,-0.007433,-26.65451,62.827225,48.784725,0.807938,-0.692114,-32.274389,1.08057,1.053854,1.067212
144,2007-06-18 00:00,1.0668,1.0752,1.06491,1.0709,691217,0.003843,0.000149,1.067975,1.067542,1.06836,1.0689,1.066444,1.070218,1.06523,1.066507,1.089332,1.088788,1.077836,1.054255,1.124036,1.111868,1.102157,1.055898,-0.006527,0.830336,78.921569,60.528339,0.817157,-0.607933,-31.122546,1.08001,1.053294,1.066652
145,2007-06-19 00:00,1.0709,1.0721,1.0614,1.0625,663843,-0.007844,0.000161,1.0672,1.066101,1.066795,1.066694,1.065577,1.069483,1.064854,1.067371,1.088129,1.087757,1.076784,1.054453,1.123042,1.11089,1.100939,1.055006,-0.006414,-51.953984,37.745098,39.251667,0.349452,-0.597812,-29.752841,1.079301,1.052585,1.065943
146,2007-06-20 00:00,1.0625,1.0687,1.0616,1.06685,506501,0.004094,0.00014,1.067075,1.066315,1.066695,1.065383,1.064944,1.069232,1.064975,1.067935,1.087023,1.086938,1.07595,1.054751,1.122117,1.110018,1.099826,1.05421,-0.005904,-52.391669,56.282723,49.796442,0.52768,-0.550584,-28.214216,1.078595,1.051879,1.065237
147,2007-06-21 00:00,1.0668,1.0759,1.06445,1.07352,686170,0.006299,0.000167,1.068028,1.068374,1.068537,1.06874,1.064927,1.069641,1.065792,1.06895,1.08606,1.086411,1.07542,1.055329,1.121273,1.109295,1.098864,1.053571,-0.004906,27.194278,87.979798,61.591806,1.218178,-0.457463,-26.411123,1.078352,1.051637,1.064994
148,2007-06-22 00:00,1.0737,1.0751,1.0665,1.0678,600780,-0.005495,0.000143,1.068062,1.06821,1.068471,1.070545,1.064652,1.069465,1.066066,1.069571,1.085113,1.085682,1.074704,1.055977,1.120351,1.108474,1.097805,1.053013,-0.004524,3.350866,58.883249,49.973676,0.517745,-0.422007,-24.503587,1.078212,1.051497,1.064854
149,2007-06-24 00:00,1.06868,1.06922,1.06783,1.06845,10215,-0.000215,0.001361,1.068337,1.068278,1.068582,1.069925,1.064594,1.069369,1.066427,1.069952,1.084042,1.085006,1.074051,1.056706,1.119366,1.107681,1.096777,1.052528,-0.004122,-17.204645,56.585082,51.181118,0.844738,-0.384565,-22.577407,1.078125,1.051409,1.064767
