,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
108,2007-05-09 00:00,0.91347,0.91827,0.91307,0.91487,713,0.001533,0.072931,0.91102,0.913272,0.911789,0.914049,0.924938,0.92167,0.918394,0.906088,0.932204,0.926837,0.929398,0.918127,0.924626,0.926586,0.927465,0.935373,-0.006868,-34.395015,35.076923,38.751792,-1.273377,-0.743352,-15.781675,0.941435,0.908656,0.925046
109,2007-05-10 00:00,0.91477,0.92217,0.91397,0.91697,527,0.002405,0.155598,0.911953,0.914329,0.913489,0.917051,0.923493,0.921222,0.917635,0.906991,0.932242,0.92645,0.928801,0.916104,0.924629,0.926396,0.927313,0.934081,-0.006363,-21.234746,41.538462,46.058756,-0.924875,-0.689127,-18.164297,0.940109,0.90733,0.92372
110,2007-05-11 00:00,0.91737,0.92777,0.91597,0.92317,463,0.006322,0.25486,0.91432,0.916855,0.916694,0.921159,0.922373,0.921408,0.917604,0.909144,0.93221,0.926322,0.928445,0.914578,0.924695,0.926332,0.927284,0.932894,-0.005401,5.098703,72.693727,61.646134,0.043348,-0.584913,-20.150099,0.939026,0.906247,0.922636
111,2007-05-13 00:00,0.92447,0.92627,0.92227,0.92597,99,0.001623,0.40404,0.917253,0.919459,0.920022,0.925616,0.921578,0.921842,0.917947,0.912261,0.932185,0.926308,0.9282,0.913564,0.924799,0.926325,0.927309,0.931839,-0.004362,20.694465,91.836735,66.665615,0.608451,-0.4723,-21.681194,0.938236,0.905457,0.921846
112,2007-05-14 00:00,0.92533,0.92747,0.91873,0.92067,866,-0.005036,0.100924,0.919237,0.919805,0.920999,0.925489,0.920623,0.921731,0.91786,0.915273,0.931916,0.926087,0.927749,0.912831,0.924808,0.926213,0.927228,0.930853,-0.003921,3.290367,70.781893,51.846166,0.163191,-0.424662,-22.751357,0.937359,0.904579,0.920969
113,2007-05-15 00:00,0.92023,0.92107,0.91257,0.91517,789,-0.005499,0.107731,0.91947,0.918481,0.919837,0.920083,0.919473,0.921106,0.917341,0.917313,0.931526,0.925659,0.927092,0.912174,0.924734,0.925994,0.927037,0.929872,-0.00397,-43.473939,48.148148,40.947125,0.175137,-0.430212,-23.382524,0.936227,0.903448,0.919837
114,2007-05-16 00:00,0.91517,0.91587,0.90757,0.90973,758,-0.005944,0.109499,0.918613,0.915981,0.917054,0.912376,0.918236,0.920023,0.916413,0.917828,0.930875,0.925034,0.926237,0.911407,0.92457,0.925672,0.92674,0.92884,-0.004397,-87.74348,25.761317,33.024163,-0.179949,-0.476968,-23.609178,0.93501,0.90223,0.91862
115,2007-05-17 00:00,0.90987,0.91197,0.90027,0.90467,780,-0.005715,0.15,0.916563,0.912749,0.91307,0.905322,0.916966,0.91856,0.915121,0.916689,0.930313,0.924235,0.92521,0.910414,0.924362,0.925256,0.926346,0.927707,-0.005085,-124.239909,16.0,27.345462,-0.473063,-0.552361,-23.548718,0.933818,0.901039,0.917428
116,2007-05-18 00:00,0.90427,0.90483,0.89573,0.89587,440,-0.009289,0.206818,0.912013,0.907926,0.907158,0.89776,0.915321,0.916399,0.913112,0.913636,0.929548,0.923123,0.923859,0.909003,0.924074,0.924674,0.925781,0.92639,-0.006268,-160.382385,0.436954,20.330261,-1.376091,-0.682235,-23.391818,0.932225,0.899446,0.915835
117,2007-05-20 00:00,0.89567,0.89847,0.89567,0.89733,115,0.001853,0.243478,0.90724,0.904899,0.902962,0.893804,0.913854,0.914583,0.911398,0.909689,0.928832,0.922112,0.922596,0.907324,0.923748,0.924133,0.925252,0.924925,-0.007007,-146.796548,5.17134,24.059714,-1.258844,-0.763992,-23.172595,0.930728,0.897948,0.914338
