2007-04-10 00:00,0.94137,0.94847,0.94073,0.94577,762
2007-04-11 00:00,0.94587,0.94657,0.93757,0.93967,834
2007-04-12 00:00,0.93967,0.94307,0.93767,0.94307,673
2007-04-13 00:00,0.94227,0.94797,0.94147,0.94767,462
2007-04-15 00:00,0.94697,0.94917,0.94607,0.94853,99
2007-04-16 00:00,0.94817,0.94917,0.93937,0.94137,734
2007-04-17 00:00,0.94117,0.94687,0.93993,0.94587,600
2007-04-18 00:00,0.94527,0.94637,0.93997,0.94557,607
2007-04-19 00:00,0.94347,0.94447,0.93557,0.94187,409
2007-04-20 00:00,0.94187,0.94317,0.93657,0.93977,414
2007-04-22 00:00,0.94007,0.94047,0.93807,0.93817,101
2007-04-23 00:00,0.93937,0.93967,0.93207,0.93447,594
2007-04-24 00:00,0.93417,0.93507,0.92327,0.93007,443
2007-04-25 00:00,0.92977,0.93597,0.92727,0.92877,498
2007-04-26 00:00,0.92923,0.93057,0.92407,0.92667,590
2007-04-27 00:00,0.92657,0.92797,0.92327,0.92553,420
2007-04-29 00:00,0.92397,0.92597,0.92147,0.92277,112
2007-04-30 00:00,0.92327,0.92437,0.91947,0.92037,569
2007-05-01 00:00,0.91997,0.92137,0.91757,0.91917,595
2007-05-02 00:00,0.91907,0.91927,0.91157,0.91357,409
2007-05-03 00:00,0.91353,0.91507,0.90997,0.91137,657
2007-05-04 00:00,0.91113,0.91197,0.90347,0.90897,467
2007-05-06 00:00,0.90793,0.90927,0.90723,0.90837,137
2007-05-07 00:00,0.90887,0.91257,0.90697,0.90877,763
2007-05-08 00:00,0.90857,0.91657,0.90783,0.91377,653
2007-05-09 00:00,0.91347,0.91827,0.91307,0.91487,713
2007-05-10 00:00,0.91477,0.92217,0.91397,0.91697,527
2007-05-11 00:00,0.91737,0.92777,0.91597,0.92317,463
2007-05-13 00:00,0.92447,0.92627,0.92227,0.92597,99
2007-05-14 00:00,0.92533,0.92747,0.91873,0.92067,866
2007-05-15 00:00,0.92023,0.92107,0.91257,0.91517,789
2007-05-16 00:00,0.91517,0.91587,0.90757,0.90973,758
2007-05-17 00:00,0.90987,0.91197,0.90027,0.90467,780
2007-05-18 00:00,0.90427,0.90483,0.89573,0.89587,440
2007-05-20 00:00,0.89567,0.89847,0.89567,0.89733,115
2007-05-21 00:00,0.89653,0.89747,0.88727,0.89013,637
2007-05-22 00:00,0.89047,0.89217,0.88837,0.89057,666
2007-05-23 00:00,0.89067,0.89527,0.88973,0.89057,636
2007-05-24 00:00,0.89007,0.89187,0.88607,0.88767,660
2007-05-25 00:00,0.88787,0.88953,0.88167,0.88217,619
2007-05-27 00:00,0.88237,0.88367,0.88227,0.88337,144
2007-05-28 00:00,0.88327,0.88577,0.88277,0.88367,1214
2007-05-29 00:00,0.88367,0.88797,0.87637,0.87867,604
2007-05-30 00:00,0.87927,0.88457,0.87427,0.88207,598
2007-05-31 00:00,0.88177,0.88673,0.88087,0.88617,504
2007-06-01 00:00,0.88597,0.88687,0.88007,0.88297,462
2007-06-03 00:00,0.88287,0.88367,0.88167,0.88207,133
2007-06-04 00:00,0.88277,0.88317,0.87813,0.88247,631
2007-06-05 00:00,0.88197,0.89027,0.88127,0.88917,638
2007-06-06 00:00,0.88873,0.89387,0.88793,0.88977,428
2007-06-07 00:00,0.89017,0.89717,0.88977,0.89397,311
2007-06-08 00:00,0.89497,0.89787,0.89237,0.89527,203
