,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
108,2007-05-07 00:00,1.9936,1.99745,1.99218,1.99285,439045,-0.000376,0.00012,1.992358,1.993003,1.992048,1.993098,1.997085,1.991734,1.995674,1.990725,1.975105,1.98053,1.986137,2.005478,1.966125,1.971673,1.97215,1.996825,0.004269,24.892281,37.068966,48.882733,-0.481898,0.214604,15.330847,2.010021,1.984297,1.997159
109,2007-05-08 00:00,1.99285,1.9963,1.98795,1.9892,1188916,-0.001832,7e-05,1.990808,1.991916,1.991145,1.992037,1.99713,1.991492,1.994923,1.990117,1.976136,1.98087,1.98669,2.004848,1.966578,1.97202,1.972607,1.997905,0.003599,-9.024041,21.336207,42.559051,-0.624469,0.180934,14.08341,2.010209,1.984485,1.997347
110,2007-05-09 00:00,1.9892,1.99985,1.98825,1.9929,1103821,0.00186,0.000105,1.991292,1.992197,1.991743,1.991434,1.997345,1.991626,1.99452,1.989866,1.977354,1.981342,1.987347,2.004143,1.966918,1.972434,1.973129,1.998898,0.003329,19.974775,37.284483,50.108238,0.125603,0.167307,12.793118,2.010412,1.984689,1.997551
111,2007-05-10 00:00,1.9929,1.9962,1.97695,1.9788,1633554,-0.007075,0.000118,1.989858,1.988369,1.988174,1.985387,1.995955,1.990405,1.992754,1.988383,1.978362,1.981242,1.987404,2.002984,1.967106,1.97256,1.973364,1.999656,0.001954,-80.570025,6.065574,31.756519,-0.941129,0.098249,11.399917,2.009557,1.983834,1.996696
112,2007-05-11 00:00,1.9789,1.9844,1.97615,1.9814,1287850,0.001263,6.4e-05,1.988125,1.986378,1.985757,1.980193,1.99459,1.989547,1.991368,1.98641,1.979223,1.981248,1.987523,2.001518,1.967281,1.972735,1.973647,2.000225,0.001062,-99.338394,16.773163,36.68988,-0.611958,0.053414,9.912041,2.008202,1.982478,1.99534
113,2007-05-13 00:00,1.9824,1.9839,1.98114,1.9834,28267,0.000504,0.000976,1.986425,1.985527,1.984407,1.979398,1.99359,1.988962,1.990302,1.984585,1.980124,1.981333,1.987687,1.999853,1.967508,1.972946,1.973966,2.000648,0.000511,-66.859263,23.162939,40.507135,-0.825041,0.025687,8.42004,2.007167,1.981444,1.994305
114,2007-05-14 00:00,1.9834,1.9844,1.978,1.9795,1065628,-0.001966,6e-05,1.9842,1.983805,1.982429,1.979712,1.99247,1.988061,1.98896,1.982709,1.980872,1.981261,1.987662,1.997942,1.967601,1.973076,1.974204,2.000903,-0.000238,-75.906974,10.702875,35.668279,-0.950713,-0.011991,6.991417,2.006073,1.98035,1.993211
115,2007-05-15 00:00,1.9795,1.9872,1.9747,1.9852,1488523,0.00288,8.4e-05,1.983533,1.984204,1.982714,1.982125,1.99156,1.987788,1.988268,1.981703,1.981754,1.981415,1.987832,1.996039,1.967714,1.973316,1.974552,2.001066,-0.000368,-54.704168,32.061069,46.454975,-0.241206,-0.018502,5.670203,2.004984,1.97926,1.992122
116,2007-05-16 00:00,1.9852,1.9874,1.97565,1.9776,1430772,-0.003828,8.2e-05,1.980983,1.982317,1.981019,1.981016,1.990392,1.986818,1.986938,1.980409,1.982388,1.981266,1.987669,1.993979,1.967757,1.973401,1.974748,2.00106,-0.001071,-66.278001,8.854962,36.92886,-0.493107,-0.05392,4.417077,2.003965,1.978241,1.991103
117,2007-05-17 00:00,1.9776,1.97905,1.9733,1.9745,1065544,-0.001568,5.4e-05,1.980267,1.980084,1.979167,1.976938,1.988992,1.985645,1.985425,1.978632,1.982655,1.981,1.98736,1.991769,1.967765,1.973422,1.974881,2.000873,-0.001857,-93.302364,4.519774,33.678494,-0.868561,-0.093541,3.180852,2.002705,1.976981,1.989843
118,2007-05-18 00:00,1.9745,1.9778,1.97,1.9745,1067986,0.0,7.3e-05,1.979117,1.978488,1.977519,1.973498,1.987632,1.984583,1.984044,1.976723,1.982786,1.980745,1.98704,1.989529,1.967746,1.973444,1.975015,2.000532,-0.002452,-94.779603,15.075377,33.678494,-0.958066,-0.123548,1.957447,2.00127,1.975547,1.988409
119,2007-05-20 00:00,1.9749,1.9754,1.97386,1.9745,23442,-0.000203,0.000657,1.977633,1.977349,1.9762,1.972705,1.986837,1.983623,1.982794,1.974907,1.982984,1.980501,1.986715,1.987297,1.967673,1.973465,1.975148,2.000069,-0.00289,-77.801297,15.075377,33.678494,-0.920792,-0.145676,0.779422,2.000242,1.974519,1.98738
120,2007-05-21 00:00,1.9745,1.9749,1.96755,1.97145,1068824,-0.001545,6.9e-05,1.976292,1.975663,1.974433,1.971944,1.98553,1.982464,1.981328,1.973178,1.983189,1.980146,1.986263,1.98503,1.96771,1.973425,1.975223,1.999472,-0.003444,-89.499426,12.074303,29.724285,-0.892319,-0.17366,-0.328767,1.999002,1.973279,1.98614
121,2007-05-22 00:00,1.97145,1.9769,1.9699,1.9741,1083922,0.001344,6.5e-05,1.974442,1.975217,1.973807,1.972345,1.984555,1.981667,1.98024,1.972052,1.983475,1.979909,1.985906,1.982869,1.967802,1.973438,1.97535,1.998801,-0.003627,-63.11332,20.278638,37.12508,-0.943349,-0.182954,-1.336211,1.997971,1.972248,1.98511
122,2007-05-23 00:00,1.9741,1.9895,1.9715,1.98617,1330879,0.006114,0.000135,1.97587,1.978346,1.977158,1.979072,1.983868,1.982096,1.980393,1.972644,1.983832,1.980154,1.986012,1.981186,1.968073,1.97369,1.975714,1.998192,-0.002766,2.877653,57.647059,59.525756,0.372448,-0.139514,-2.21301,1.997224,1.971501,1.984362
123,2007-05-24 00:00,1.9862,1.9889,1.9829,1.98449,1062063,-0.000861,5.6e-05,1.977535,1.980102,1.979621,1.98542,1.983168,1.982324,1.980453,1.974193,1.984216,1.980324,1.986038,1.979914,1.968308,1.973904,1.976039,1.997626,-0.002194,27.789733,52.44582,56.304139,0.15595,-0.110663,-2.992758,1.996439,1.970716,1.983577
124,2007-05-25 00:00,1.9847,1.9879,1.98315,1.9836,939211,-0.000554,5.1e-05,1.979052,1.981101,1.981354,1.987203,1.982848,1.982446,1.980494,1.976198,1.984635,1.980453,1.986013,1.978983,1.968533,1.974096,1.976341,1.997094,-0.001792,21.432266,56.020942,54.501109,0.010084,-0.090383,-3.702148,1.996083,1.97036,1.983222
125,2007-05-27 00:00,1.9839,1.9844,1.98289,1.9835,13764,-0.000202,0.001097,1.980552,1.981787,1.982625,1.985613,1.982653,1.982546,1.980556,1.97821,1.985058,1.980572,1.985969,1.978326,1.968752,1.974282,1.976638,1.996591,-0.001465,8.658412,72.665148,54.275775,0.202071,-0.073867,-4.325434,1.995806,1.970082,1.982944
126,2007-05-28 00:00,1.9835,1.98495,1.98199,1.9831,369003,-0.000202,8e-05,1.982493,1.982162,1.983353,1.983778,1.982218,1.982599,1.980598,1.979996,1.985364,1.980671,1.985892,1.977882,1.968957,1.974457,1.976922,1.996114,-0.001223,5.846357,70.842825,53.259466,-0.105783,-0.061696,-4.784632,1.995467,1.969744,1.982605
127,2007-05-29 00:00,1.9831,1.9899,1.97905,1.9805,1216446,-0.001311,8.9e-05,1.98356,1.981687,1.982783,1.981727,1.981563,1.982399,1.980435,1.981312,1.985618,1.980665,1.985701,1.977528,1.969096,1.974577,1.977151,1.99563,-0.001228,3.825809,57.941834,46.700932,0.146642,-0.061923,-5.113431,1.994945,1.969222,1.982084
128,2007-05-30 00:00,1.9805,1.9831,1.9734,1.97584,1255213,-0.002353,7.7e-05,1.981838,1.980016,1.980578,1.978069,1.980712,1.981774,1.97989,1.9817,1.985577,1.980475,1.985318,1.977095,1.969196,1.974602,1.977284,1.995084,-0.001589,-56.910076,37.091723,37.221814,0.067865,-0.08016,-5.363614,1.99411,1.968386,1.981248
129,2007-05-31 00:00,1.976,1.98185,1.97365,1.9792,974896,0.001619,8.4e-05,1.980957,1.979783,1.979824,1.976723,1.980212,1.981529,1.979746,1.981743,1.985697,1.980425,1.985068,1.976677,1.969333,1.974693,1.977482,1.994514,-0.001586,-47.029506,52.12528,46.291401,0.238035,-0.080009,-5.501351,1.993464,1.96774,1.980602
130,2007-06-01 00:00,1.9793,1.9826,1.9758,1.9822,905527,0.001465,7.5e-05,1.980723,1.980474,1.980179,1.97899,1.979677,1.981593,1.979935,1.981853,1.985827,1.980495,1.984931,1.976382,1.96955,1.974841,1.977737,1.993951,-0.001326,-24.448871,65.548098,53.249559,0.389972,-0.066897,-5.523041,1.992791,1.967067,1.979929
131,2007-06-03 00:00,1.98166,1.9833,1.9811,1.9822,29109,0.000272,0.000756,1.980507,1.980967,1.980601,1.9819,1.979847,1.981651,1.980175,1.981963,1.986068,1.980562,1.984788,1.976202,1.969665,1.974987,1.977987,1.993385,-0.001107,6.836022,65.548098,53.249559,0.545284,-0.055862,-5.484747,1.992701,1.966978,1.97984
132,2007-06-04 00:00,1.9822,1.9927,1.98155,1.9914,1282923,0.004641,8.7e-05,1.98189,1.983948,1.983713,1.987524,1.980347,1.982579,1.981275,1.983011,1.986592,1.980987,1.984998,1.976403,1.969869,1.975312,1.978418,1.992905,-0.000189,89.790644,94.831014,69.42313,0.876349,-0.009549,-5.352661,1.993096,1.967373,1.980235
133,2007-06-05 00:00,1.9914,1.9968,1.9908,1.99273,1082583,0.000668,5.5e-05,1.983928,1.986457,1.98681,1.992797,1.980814,1.983546,1.982455,1.984772,1.98716,1.981447,1.985238,1.976976,1.970213,1.975657,1.978871,1.992516,0.000638,122.9507,86.08547,71.091373,0.330284,0.032169,-5.133495,1.993628,1.967904,1.980766
134,2007-06-06 00:00,1.9926,1.9956,1.9907,1.9924,1224598,-0.0001,4e-05,1.986688,1.988155,1.989231,1.995055,1.981459,1.984389,1.983558,1.986855,1.987772,1.981877,1.985444,1.977859,1.970648,1.975988,1.97931,1.992203,0.001253,94.016722,83.643123,69.998015,0.398591,0.063136,-4.801498,1.994241,1.968518,1.98138
135,2007-06-07 00:00,1.9925,1.9942,1.97465,1.978,1209755,-0.007277,0.000162,1.986488,1.985254,1.986749,1.98766,1.981099,1.983781,1.983229,1.987446,1.987894,1.981725,1.985061,1.978573,1.970895,1.976028,1.979455,1.991799,0.000571,-20.820118,25.6917,39.449768,-0.282315,0.028798,-4.445748,1.994237,1.968514,1.981375
136,2007-06-08 00:00,1.978,1.9792,1.9622,1.97,1311825,-0.004044,0.00013,1.984455,1.980895,1.982038,1.975095,1.980719,1.982468,1.982172,1.985961,1.987786,1.981265,1.984359,1.978891,1.971128,1.975909,1.979438,1.991227,-0.000607,-126.785748,22.543353,30.826061,-0.680615,-0.030632,-4.09939,1.99375,1.968026,1.980888
