,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
108,2007-05-07 00:00,120.105,120.13,119.785,120.1,1090995,-4.2e-05,0.003162,120.1175,120.01604,120.145,120.125476,119.31825,119.475546,119.584238,120.349812,118.54188,119.053817,119.040976,119.773661,119.31683,119.025621,118.896462,118.825326,0.421672,62.405437,83.705357,65.762309,1.281835,0.35338,7.816961,119.924918,118.610416,119.267667
109,2007-05-08 00:00,120.1,120.13,119.52,119.95,2526188,-0.001249,0.002415,120.145833,119.997171,120.097143,119.995794,119.35275,119.520732,119.644405,120.395109,118.57728,119.088961,119.096196,119.844397,119.31305,119.043925,118.909,118.941728,0.406638,42.468743,77.008929,59.24282,1.09566,0.340649,8.172198,119.957251,118.642749,119.3
110,2007-05-09 00:00,119.95,120.23,119.625,120.15,2217855,0.001667,0.002728,120.140833,120.040837,120.098333,120.019286,119.37325,119.580662,119.720333,120.41307,118.62868,119.130571,119.157871,119.912643,119.31161,119.065828,118.925573,119.056269,0.406179,49.737746,85.874439,64.636427,0.506086,0.3401,8.608905,119.976834,118.662332,119.319583
111,2007-05-10 00:00,120.15,120.53,119.7,119.895,3487780,-0.002122,0.00238,120.06,119.999169,120.028095,119.984048,119.4275,119.610599,119.770024,120.386495,118.70634,119.160548,119.207531,119.969832,119.30813,119.082247,118.937126,119.165701,0.380849,47.379288,71.96468,54.103306,0.229895,0.318799,9.060699,120.022001,118.707499,119.36475
112,2007-05-11 00:00,119.895,120.23,119.47,120.17,2951339,0.002294,0.002575,120.061667,120.047978,120.059524,120.04373,119.51825,119.663875,119.840738,120.357863,118.7644,119.200135,119.264929,120.025983,119.30556,119.103786,118.954192,119.272109,0.378601,36.610919,82.0,61.841083,0.661752,0.316778,9.513452,120.097084,118.782582,119.439833
113,2007-05-13 00:00,120.24,120.25,120.035,120.105,70409,-0.001123,0.030536,120.061667,120.06427,120.071905,120.104444,119.6025,119.705887,119.896619,120.320238,118.82342,119.23562,119.317502,120.079801,119.29874,119.123612,118.970023,119.374076,0.367339,53.024018,74.242424,59.122658,0.556765,0.307244,9.939488,120.193334,118.878832,119.536083
114,2007-05-14 00:00,120.11,120.495,120.05,120.45,2438749,0.002831,0.001825,120.12,120.174479,120.182857,120.299683,119.693,119.776755,119.977333,120.311004,118.89906,119.283242,119.381289,120.14144,119.2971,119.149878,118.99282,119.474964,0.381852,69.145235,94.520548,67.793124,0.559359,0.319206,10.350956,120.276334,118.961832,119.619083
115,2007-05-15 00:00,120.45,120.575,120.12,120.23,2927874,-0.001826,0.001554,120.166667,120.190342,120.214286,120.365079,119.766,119.819921,120.028476,120.303266,118.9757,119.32037,119.433483,120.20286,119.28711,119.171266,119.011293,119.571938,0.37132,62.22004,77.076412,58.641168,0.041604,0.310286,10.631491,120.355084,119.040582,119.697833
116,2007-05-16 00:00,120.23,120.84,120.175,120.8,2967213,0.004741,0.002241,120.275,120.36453,120.395238,120.588968,119.8835,119.913262,120.126952,120.357839,119.0396,119.378395,119.505024,120.280675,119.28309,119.203518,119.041252,119.670974,0.404308,92.024506,97.740113,70.533303,0.348895,0.337615,10.844149,120.456918,119.142416,119.799667
117,2007-05-17 00:00,120.8,121.36,120.755,121.29,2428559,0.004056,0.002491,120.5075,120.62895,120.685238,121.045873,120.019,120.04438,120.260905,120.506633,119.12056,119.45336,119.593275,120.383715,119.28332,119.244835,119.080992,119.776567,0.464633,141.674866,96.296296,77.072418,0.940413,0.387621,11.034617,120.584418,119.269916,119.927167
118,2007-05-18 00:00,121.29,121.39,120.685,121.11,2122343,-0.001484,0.003322,120.664167,120.766393,120.857381,121.324444,120.142,120.145868,120.36481,120.686912,119.1945,119.518326,119.671293,120.499387,119.27844,119.281769,119.117164,119.885236,0.492243,129.80151,85.416667,70.446148,0.836768,0.41034,11.23763,120.708251,119.393749,120.051
119,2007-05-20 00:00,121.09,121.185,120.96,121.145,82553,0.000454,0.027255,120.8375,120.874566,120.994762,121.339921,120.222,120.241023,120.460333,120.87782,119.25542,119.582117,119.747783,120.621647,119.27321,119.318664,119.154126,119.996091,0.511057,118.282239,87.239583,71.00543,0.870108,0.425712,11.413204,120.800668,119.486166,120.143417
120,2007-05-21 00:00,121.145,121.63,121.11,121.46,1869587,0.0026,0.002781,121.005833,121.041833,121.172619,121.387222,120.314,120.357116,120.578238,121.079771,119.32292,119.65576,119.834237,120.754086,119.27907,119.361067,119.197429,120.111274,0.545101,131.570226,92.12963,75.767582,1.258858,0.453676,11.573076,120.899668,119.585166,120.242417
121,2007-05-22 00:00,121.46,121.71,121.2,121.7,1940363,0.001976,0.002628,121.250833,121.229881,121.370952,121.59627,120.43,120.48501,120.710238,121.295577,119.39626,119.735926,119.927456,120.896661,119.28006,119.407383,119.245368,120.231986,0.584708,127.887732,99.553571,78.825024,1.290054,0.486175,11.736639,121.011001,119.696499,120.35375
122,2007-05-23 00:00,121.7,121.87,121.31,121.56,2520241,-0.00115,0.002222,121.3775,121.324201,121.459286,121.708492,120.536,120.58739,120.817857,121.490359,119.46312,119.807458,120.012308,121.038447,119.28059,119.450009,119.290515,120.35477,0.597907,115.434962,87.083333,72.654937,1.388715,0.496754,11.907303,121.115251,119.800749,120.458
123,2007-05-24 00:00,121.56,121.68,121.15,121.3,2519925,-0.002139,0.002103,121.379167,121.317286,121.437143,121.553254,120.612,120.655258,120.890619,121.623378,119.54092,119.865989,120.084343,121.165559,119.27896,119.486642,119.330504,120.475416,0.580694,84.959999,76.25,62.218755,0.940335,0.482175,12.118232,121.205084,119.890582,120.547833
124,2007-05-25 00:00,121.3,121.87,120.85,121.77,2029649,0.003875,0.005025,121.489167,121.446633,121.54881,121.561746,120.6915,120.761423,121.000905,121.743421,119.63822,119.940656,120.171758,121.289607,119.27937,119.531857,119.379831,120.597549,0.598083,85.949065,95.833333,70.928669,1.386287,0.496206,12.419493,121.280751,119.966249,120.6235
125,2007-05-27 00:00,121.7,121.81,121.69,121.78,36102,0.000657,0.033239,121.595,121.541881,121.631905,121.710238,120.7615,120.858431,121.104571,121.844081,119.7119,120.012787,120.255749,121.410071,119.28041,119.576375,119.429349,120.719513,0.605689,96.464205,96.25,71.092276,1.104193,0.502131,12.762076,121.355251,120.040749,120.698
126,2007-05-28 00:00,121.78,121.79,121.6,121.65,453823,-0.001067,0.004187,121.626667,121.572772,121.647619,121.773175,120.836,120.933818,121.18919,121.906546,119.7885,120.076992,120.331753,121.52133,119.28941,119.617437,119.476271,120.838285,0.594375,77.533431,88.010899,65.558085,1.18107,0.492441,13.101236,121.430584,120.116082,120.773333
127,2007-05-29 00:00,121.65,121.81,121.185,121.59,2645647,-0.000493,0.002362,121.608333,121.577694,121.637143,121.690476,120.91025,120.996312,121.261,121.929111,119.8637,120.136326,120.4024,121.62019,119.29728,119.656497,119.521827,120.95231,0.573951,56.935874,84.615385,62.948491,0.653974,0.47526,13.465309,121.502168,120.187666,120.844917
128,2007-05-30 00:00,121.585,121.77,121.285,121.56,2763873,-0.000206,0.001755,121.608333,121.572639,121.623333,121.579841,120.98325,121.049996,121.322881,121.914252,119.9381,120.192156,120.468922,121.705946,119.30186,119.694191,119.566634,121.06097,0.549016,53.38906,82.285714,61.535338,0.222607,0.454391,13.838717,121.578834,120.264332,120.921583
129,2007-05-31 00:00,121.55,121.975,121.45,121.74,2268841,0.001563,0.002314,121.681667,121.620456,121.660952,121.614921,121.07275,121.115711,121.394952,121.894945,119.9953,120.252856,120.539584,121.78545,119.30952,119.734702,119.614914,121.165715,0.537582,67.035866,86.944444,66.709328,0.520188,0.444678,14.2199,121.671584,120.357082,121.014333
130,2007-06-01 00:00,121.725,122.135,121.68,122.06,1922894,0.002752,0.002366,121.73,121.74604,121.769048,121.863651,121.16825,121.205643,121.488976,121.910048,120.0629,120.323724,120.620553,121.868101,119.32822,119.780747,119.669379,121.269586,0.548024,84.112512,94.827586,73.908571,0.755293,0.452992,14.575654,121.769418,120.454916,121.112167
131,2007-06-03 00:00,122.06,122.1,121.97,122.02,42239,-0.000328,0.030777,121.77,121.824314,121.851905,122.07127,121.2745,121.283201,121.570095,121.94419,120.1289,120.390245,120.697302,121.950226,119.34792,119.825089,119.722681,121.371662,0.546769,85.608406,92.068966,71.673053,0.461057,0.451667,14.88248,121.868834,120.554332,121.211583
132,2007-06-04 00:00,122.02,122.11,121.545,121.62,2031391,-0.003278,0.002781,121.765,121.765939,121.809048,121.936667,121.347,121.315277,121.603,121.94619,120.1764,120.43847,120.755776,122.019432,119.35827,119.860632,119.767673,121.467505,0.507647,56.982281,59.922179,53.130324,-0.065735,0.419204,15.098385,121.958918,120.644416,121.301667
133,2007-06-05 00:00,121.62,121.94,121.115,121.43,2379224,-0.001562,0.003468,121.738333,121.669956,121.713333,121.594762,121.41325,121.326203,121.610905,121.899603,120.2176,120.477354,120.804937,122.071335,119.36165,119.891708,119.808697,121.555406,0.456053,26.492564,45.136187,46.532301,-0.106943,0.376523,15.201873,122.027168,120.712666,121.369917
134,2007-06-06 00:00,121.425,121.49,120.87,120.88,3196528,-0.004488,0.00194,121.625,121.444255,121.468095,121.093492,121.43475,121.283708,121.560119,121.756599,120.2498,120.493144,120.830914,122.091596,119.35366,119.911278,119.838764,121.629777,0.366559,-31.409006,2.33463,32.889898,-0.346249,0.30268,15.129475,122.064584,120.750082,121.407333
135,2007-06-07 00:00,120.87,121.56,120.77,121.13,3716804,0.002151,0.002125,121.523333,121.354468,121.326667,120.879524,121.47975,121.269069,121.531095,121.590245,120.289,120.518119,120.865431,122.091182,119.34656,119.935411,119.873939,121.69468,0.312208,-22.232734,26.373626,41.833893,-0.525581,0.257797,14.879998,122.106834,120.792332,121.449583
136,2007-06-08 00:00,121.13,121.83,120.77,121.71,2926463,0.004788,0.003622,121.465,121.456048,121.38,121.206667,121.52525,121.311062,121.553024,121.493948,120.3366,120.564859,120.921157,122.089151,119.34602,119.970552,119.920739,121.75725,0.312335,35.695094,68.864469,57.128758,-0.057481,0.257807,14.514607,122.148418,120.833916,121.491167
137,2007-06-10 00:00,121.71,121.75,121.57,121.66,105757,-0.000411,0.01702,121.405,121.51432,121.435714,121.619524,121.54375,121.344294,121.565857,121.453919,120.3898,120.607806,120.973055,122.083543,119.34999,120.004006,119.966561,121.81701,0.304887,82.875724,65.201465,55.672604,0.00822,0.25158,14.031905,122.174668,120.860166,121.517417
