,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
118,2007-05-18 00:00,1.6559,1.6582,1.6527,1.6578,857034,0.001147,6.4e-05,1.652983,1.653722,1.65451,1.657554,1.648865,1.648753,1.650396,1.652886,1.639143,1.640303,1.644959,1.6526,1.627845,1.631458,1.63441,1.653054,0.004308,148.662506,97.61194,77.091969,0.753616,0.261587,7.428409,1.653897,1.642918,1.648407
119,2007-05-20 00:00,1.65778,1.6613,1.65765,1.6601,44945,0.001399,0.000812,1.654933,1.655544,1.656543,1.659924,1.64971,1.649833,1.651466,1.654859,1.639972,1.641079,1.645781,1.653374,1.628262,1.632026,1.635049,1.653886,0.004696,165.48658,93.95466,80.467945,0.752564,0.284988,7.252874,1.654722,1.643743,1.649232
120,2007-05-21 00:00,1.66,1.66123,1.6545,1.6563,785480,-0.002229,8.6e-05,1.655867,1.65576,1.656933,1.659375,1.650235,1.650449,1.652094,1.656484,1.640724,1.641676,1.646421,1.654156,1.628642,1.632506,1.635604,1.654707,0.004644,110.504164,74.811083,62.819394,0.439647,0.281693,7.113884,1.655368,1.644388,1.649878
121,2007-05-22 00:00,1.6563,1.6573,1.65287,1.6546,740293,-0.001026,6e-05,1.656333,1.655429,1.656571,1.65663,1.65079,1.650844,1.652509,1.657526,1.641447,1.642183,1.646966,1.654861,1.629042,1.632944,1.636118,1.655491,0.004414,69.966817,66.246851,56.430664,0.321348,0.267687,6.998707,1.655975,1.644996,1.650485
122,2007-05-23 00:00,1.65465,1.6547,1.6504,1.65107,1014219,-0.002164,4.2e-05,1.655962,1.654183,1.655068,1.652644,1.651001,1.650866,1.652536,1.657626,1.642051,1.642532,1.647343,1.655369,1.629362,1.633303,1.636554,1.656193,0.003902,22.900919,48.463476,45.374462,0.411725,0.236624,6.900205,1.656283,1.645304,1.650794
123,2007-05-24 00:00,1.6519,1.6528,1.64751,1.64845,856976,-0.002089,6.2e-05,1.65472,1.652545,1.652921,1.648907,1.650849,1.650636,1.652293,1.656767,1.642659,1.642764,1.647594,1.655611,1.629657,1.633603,1.636932,1.656784,0.003248,-15.811022,35.264484,38.854994,0.003033,0.196942,6.788629,1.656249,1.64527,1.65076
124,2007-05-25 00:00,1.6485,1.6523,1.64736,1.651,735981,0.001517,6.7e-05,1.653587,1.652104,1.651859,1.648235,1.650904,1.650671,1.652307,1.655621,1.643287,1.643087,1.647921,1.655693,1.629938,1.633947,1.637355,1.657292,0.002901,-4.94589,48.110831,47.350373,0.157729,0.175922,6.666676,1.656227,1.645248,1.650737
125,2007-05-27 00:00,1.6506,1.6514,1.64946,1.6506,42799,0.0,0.000453,1.652003,1.651674,1.651005,1.649318,1.651034,1.650664,1.652279,1.654347,1.643836,1.643381,1.648208,1.655633,1.630217,1.634277,1.637764,1.657716,0.002565,-0.540946,46.095718,46.188853,-0.006058,0.155518,6.511133,1.656324,1.645345,1.650835
126,2007-05-28 00:00,1.6506,1.65347,1.64954,1.6524,441438,0.001091,8.9e-05,1.651353,1.651882,1.651119,1.651258,1.651329,1.650829,1.652409,1.653311,1.644429,1.643735,1.648544,1.655522,1.630535,1.634636,1.638203,1.658079,0.002416,19.703201,36.15495,52.268381,0.036324,0.146454,6.341136,1.656585,1.645606,1.651096
127,2007-05-29 00:00,1.6524,1.6529,1.6465,1.6474,967355,-0.003026,6.6e-05,1.650153,1.650601,1.649989,1.650146,1.651429,1.650503,1.652035,1.651968,1.644923,1.643879,1.64866,1.655252,1.630817,1.634888,1.638537,1.658329,0.001873,-27.356944,6.081081,38.37304,-0.356862,0.113531,6.11237,1.656742,1.645763,1.651252
128,2007-05-30 00:00,1.6474,1.64785,1.6444,1.64519,799135,-0.001342,4.3e-05,1.649173,1.649055,1.648571,1.646861,1.651303,1.649997,1.65144,1.650228,1.645335,1.64393,1.648671,1.654807,1.631096,1.635092,1.638822,1.658455,0.001249,-73.589566,4.674556,33.791534,-0.646778,0.075758,5.787905,1.656701,1.645722,1.651211
129,2007-05-31 00:00,1.6457,1.6497,1.64476,1.6482,821170,0.001519,6e-05,1.649132,1.648811,1.648293,1.645784,1.65126,1.649826,1.651145,1.648704,1.645717,1.644098,1.648783,1.654332,1.631403,1.635352,1.639161,1.658506,0.000987,-38.555052,22.485207,44.251644,-0.579081,0.059846,5.376555,1.656628,1.645648,1.651138
130,2007-06-01 00:00,1.6482,1.654,1.64751,1.6536,700246,0.003276,9.3e-05,1.649565,1.650179,1.64957,1.649429,1.651476,1.650185,1.651368,1.648125,1.646172,1.64447,1.649092,1.654002,1.631801,1.635713,1.6396,1.658554,0.001201,29.94032,54.43787,57.990376,-0.391543,0.072803,4.933442,1.656782,1.645803,1.651292
