,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
108,2007-05-07 00:00,163.26,163.44,162.95,163.31,633366,0.000306,0.007736,163.228333,163.165464,163.263333,163.306349,162.27875,162.147162,162.680786,163.641742,159.35926,160.237323,160.940561,163.781876,158.01895,158.858214,159.024207,162.135445,1.101943,90.214768,91.432792,67.123652,1.014412,0.681577,25.045007,163.163392,161.241108,162.20225
109,2007-05-08 00:00,163.31,163.34,161.9,162.39,1582761,-0.005633,0.009098,163.13,162.943903,163.02381,162.879683,162.30625,162.170289,162.691381,163.571686,159.50432,160.321742,161.059413,163.850652,158.09135,158.92815,159.110762,162.365852,0.98941,33.688289,64.254062,45.956244,0.346042,0.611772,24.500171,163.190725,161.268442,162.229583
110,2007-05-09 00:00,162.39,162.72,162.06,162.6,1834717,0.001293,0.003597,163.001667,162.845645,162.872381,162.502698,162.33725,162.211214,162.719357,163.424709,159.65466,160.411085,161.180813,163.888281,158.16238,159.00086,159.200043,162.578438,0.906719,24.749837,70.457903,50.100686,0.061538,0.560419,23.912199,163.216808,161.294525,162.255667
111,2007-05-10 00:00,162.61,163.02,161.27,161.58,2017940,-0.006334,0.008672,162.74,162.484032,162.46619,161.903968,162.35275,162.151098,162.647238,163.13687,159.826,160.456925,161.256316,163.869227,158.22372,159.051932,159.267718,162.763469,0.750233,-12.691026,14.225053,35.04076,-1.041156,0.463744,23.190275,163.237058,161.314775,162.275917
112,2007-05-11 00:00,161.58,162.63,161.08,162.51,1686359,0.005756,0.009191,162.608333,162.491452,162.400476,161.900952,162.42075,162.185279,162.662214,162.873388,159.97238,160.537438,161.361571,163.831271,158.29108,159.120409,159.352595,162.932014,0.693268,-3.466108,56.746032,50.647686,-0.030758,0.428389,22.410913,163.288058,161.365775,162.326917
113,2007-05-13 00:00,162.78,162.78,162.5,162.65,51190,-0.000799,0.054698,162.506667,162.536751,162.412381,162.301587,162.48525,162.229538,162.684048,162.679497,160.11372,160.620283,161.466576,163.78265,158.35723,159.190302,159.43891,163.086733,0.651905,43.908292,62.301587,52.624751,-0.288131,0.402678,21.57519,163.381225,161.458942,162.420083
114,2007-05-14 00:00,162.65,163.22,162.57,163.13,1245729,0.002951,0.005218,162.476667,162.706251,162.590476,162.907778,162.57825,162.315297,162.745452,162.597002,160.26928,160.718704,161.584861,163.741862,158.42785,159.268316,159.533421,163.233624,0.650359,69.5179,81.349206,59.105683,0.092036,0.401496,20.711169,163.455225,161.532942,162.494083
115,2007-05-15 00:00,163.14,163.655,162.65,163.4,1465162,0.001594,0.006859,162.645,162.904465,162.854286,163.391429,162.672,162.418602,162.823714,162.636539,160.43696,160.823853,161.707635,163.719083,158.49028,159.350131,159.631879,163.376088,0.663275,88.34712,90.097087,62.44053,0.018363,0.409205,19.743078,163.542392,161.620108,162.58125
116,2007-05-16 00:00,163.4,163.895,163.11,163.35,1417024,-0.000306,0.00554,162.77,163.031761,163.055714,163.574762,162.797,162.507306,162.888286,162.733676,160.57258,160.922917,161.821871,163.713845,158.55319,159.429336,159.728111,163.513271,0.661847,112.263104,80.639432,61.371151,0.122587,0.408089,18.713981,163.662975,161.740692,162.701833
117,2007-05-17 00:00,163.34,163.81,163.31,163.69,1367982,0.002143,0.003655,163.121667,163.219829,163.318571,163.693492,162.898,162.619944,162.973333,162.899984,160.7242,161.03143,161.944123,163.731445,158.61821,159.513706,159.82983,163.649122,0.680309,134.380488,92.717584,65.947049,0.238824,0.419183,17.663204,163.782058,161.859775,162.820917
